Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,,
2022-09-23,183.9854736328125,197.1750030517578,199.6999969482422,196.8249969482422,199.0500030517578,13966710
2022-09-26,184.19540405273438,197.39999389648438,199.60000610351562,192.3000030517578,196.0,18994144
2022-09-27,185.875,199.1999969482422,200.6999969482422,196.0,198.39999389648438,12454694
2022-09-28,185.71168518066406,199.02499389648438,200.25,197.6750030517578,198.0,8921590
2022-09-29,183.2622833251953,196.39999389648438,200.9499969482422,195.77499389648438,200.5,11883068
2022-09-30,183.9387969970703,197.125,198.35000610351562,193.75,196.22500610351562,13570530
2022-10-03,184.05543518066406,197.25,199.0,195.3000030517578,196.9499969482422,8140834
2022-10-04,189.1875457763672,202.75,203.0,199.5,199.97500610351562,12591696
2022-10-06,191.35699462890625,205.0749969482422,206.5,203.72500610351562,204.6750030517578,11203878
2022-10-07,190.4005584716797,204.0500030517578,205.875,203.125,204.89999389648438,7580186
2022-10-10,191.89353942871094,205.64999389648438,206.75,199.875,200.14999389648438,18714926
2022-10-11,188.67430114746094,202.1999969482422,208.9499969482422,201.14999389648438,207.4499969482422,22723292
2022-10-12,190.33059692382812,203.97500610351562,204.8000030517578,200.8000030517578,202.125,12610118
2022-10-13,176.87051391601562,189.5500030517578,196.1750030517578,189.0500030517578,193.5,84896212
2022-10-14,176.0307159423828,188.64999389648438,193.75,188.125,193.5,27864794
2022-10-17,175.00428771972656,187.5500030517578,189.47500610351562,186.1999969482422,188.64999389648438,16909538
2022-10-18,176.9638214111328,189.64999389648438,192.125,189.1999969482422,191.85000610351562,22328480
2022-10-19,176.38063049316406,189.02499389648438,190.60000610351562,188.52499389648438,190.60000610351562,10198278
2022-10-20,177.990234375,190.75,191.3000030517578,188.0,188.5,11868814
2022-10-21,178.48011779785156,191.27499389648438,191.64999389648438,190.10000610351562,191.25,8931540
2022-10-24,179.4832000732422,192.35000610351562,193.1999969482422,192.0,193.1999969482422,3472470
2022-10-25,179.45986938476562,192.3249969482422,193.22500610351562,191.8249969482422,193.22500610351562,5783256
2022-10-27,178.52676391601562,191.3249969482422,193.47500610351562,190.5500030517578,193.0,11723118
2022-10-28,178.80670166015625,191.625,192.9250030517578,191.0,191.39999389648438,7609676
2022-10-31,180.34632873535156,193.27499389648438,194.1999969482422,192.375,193.27499389648438,6638382
2022-11-01,183.07565307617188,196.1999969482422,196.5,193.3000030517578,194.0,11540196
2022-11-02,183.79884338378906,196.97500610351562,197.4250030517578,195.3249969482422,196.4250030517578,6716614
2022-11-03,181.256103515625,194.25,196.875,192.77499389648438,194.875,10312476
2022-11-04,182.21253967285156,195.27499389648438,196.1999969482422,192.8249969482422,194.25,9023630
2022-11-07,182.65579223632812,195.75,197.4250030517578,193.8000030517578,196.5,8252598
2022-11-09,182.399169921875,195.47500610351562,197.1999969482422,194.5749969482422,197.02499389648438,6862546
2022-11-10,181.44271850585938,194.4499969482422,195.5500030517578,193.5,194.39999389648438,5494908
2022-11-11,186.4815216064453,199.85000610351562,202.9250030517578,198.625,199.25,28417046
2022-11-14,185.0118865966797,198.27499389648438,201.3249969482422,197.77499389648438,201.3249969482422,17623428
2022-11-15,185.29180908203125,198.5749969482422,199.77499389648438,197.0,199.02499389648438,12462712
2022-11-16,185.80499267578125,199.125,200.85000610351562,198.10000610351562,199.5,11039528
2022-11-17,185.1051788330078,198.375,199.0,197.5,198.9499969482422,6057616
2022-11-18,183.75216674804688,196.9250030517578,199.4499969482422,196.39999389648438,198.9250030517578,9546202
2022-11-21,181.32611083984375,194.3249969482422,197.22500610351562,193.8000030517578,196.9250030517578,7904612
2022-11-22,181.39608764648438,194.39999389648438,194.6999969482422,192.25,194.5,8410828
2022-11-23,181.37277221679688,194.375,195.97500610351562,194.0,195.375,6717760
2022-11-24,185.80499267578125,199.125,199.875,194.5749969482422,194.9499969482422,13370266
2022-11-25,187.92784118652344,201.39999389648438,202.1999969482422,197.9499969482422,199.5,13648550
2022-11-28,189.25750732421875,202.8249969482422,204.72500610351562,201.0,201.39999389648438,13679200
2022-11-29,189.0242156982422,202.5749969482422,204.4499969482422,201.4499969482422,201.5,9102602
2022-11-30,189.84071350097656,203.4499969482422,204.0,201.3249969482422,203.4499969482422,13892346
2022-12-01,193.0132598876953,206.85000610351562,208.1750030517578,205.8249969482422,206.4250030517578,15852984
2022-12-02,192.40676879882812,206.1999969482422,206.9499969482422,204.52499389648438,206.89999389648438,11726622
2022-12-05,192.3834228515625,206.1750030517578,207.47500610351562,205.3249969482422,206.625,9947062
2022-12-06,191.91688537597656,205.6750030517578,206.3000030517578,203.89999389648438,205.25,8832518
2022-12-07,189.56077575683594,203.14999389648438,204.75,202.64999389648438,204.5,6568616
2022-12-08,188.3477325439453,201.85000610351562,204.0,201.64999389648438,203.625,8940712
2022-12-09,183.84547424316406,197.02499389648438,203.0,195.625,203.0,15423336
2022-12-12,184.9185791015625,198.1750030517578,198.75,194.0,196.4499969482422,10365880
2022-12-13,185.57174682617188,198.875,199.6750030517578,198.0,199.1750030517578,6813842
2022-12-14,186.64480590820312,200.02499389648438,202.25,199.625,200.39999389648438,9995152
2022-12-15,184.38201904296875,197.60000610351562,199.875,197.02499389648438,199.875,7766926
2022-12-16,181.83929443359375,194.875,197.39999389648438,194.02499389648438,195.6999969482422,18012634
2022-12-19,181.51272583007812,194.52499389648438,195.25,192.85000610351562,194.22500610351562,8838046
2022-12-20,181.466064453125,194.47500610351562,194.9499969482422,191.5,194.39999389648438,8778558
2022-12-21,181.72265625,194.75,196.625,193.9250030517578,195.4499969482422,10215214
2022-12-22,181.37277221679688,194.375,195.97500610351562,193.0,195.0500030517578,9093800
2022-12-23,176.19400024414062,188.8249969482422,192.9250030517578,188.5,192.0,12120710
2022-12-26,177.523681640625,190.25,190.8000030517578,188.14999389648438,189.0,7261148
2022-12-27,180.3696746826172,193.3000030517578,193.6750030517578,190.125,191.25,7685840
2022-12-28,180.9295196533203,193.89999389648438,194.77499389648438,191.625,192.5,7676002
2022-12-29,182.3058624267578,195.375,196.0500030517578,192.39999389648438,193.125,9485398
2022-12-30,183.2389678955078,196.375,198.14999389648438,195.77499389648438,196.5,8256556
2023-01-02,183.37893676757812,196.52499389648438,196.9499969482422,195.25,196.5,5559512
2023-01-03,185.24514770507812,198.52499389648438,198.875,195.85000610351562,196.52499389648438,5994422
2023-01-04,181.81597900390625,194.85000610351562,198.75,194.3000030517578,198.75,8926522
2023-01-05,180.50961303710938,193.4499969482422,196.10000610351562,191.875,195.0,9568980
2023-01-06,178.22349548339844,191.0,194.39999389648438,190.6999969482422,193.5,8484754
2023-01-09,182.7957305908203,195.89999389648438,196.5,192.5500030517578,193.0,7347432
2023-01-10,183.37893676757812,196.52499389648438,196.9499969482422,193.6750030517578,196.0,7879496
2023-01-11,183.75216674804688,196.9250030517578,198.0,195.75,196.5,7656600
2023-01-12,184.05543518066406,197.25,198.9499969482422,195.25,197.875,9510500
2023-01-13,183.7755126953125,196.9499969482422,198.3000030517578,193.25,198.0,13621860
2023-01-16,185.96832275390625,199.3000030517578,200.5,194.5,195.0,23867444
2023-01-17,184.9185791015625,198.1750030517578,201.02499389648438,196.875,200.02499389648438,14310032
2023-01-18,188.1144561767578,201.60000610351562,201.9250030517578,199.0,199.25,16080426
2023-01-19,188.207763671875,201.6999969482422,202.0,199.375,201.0500030517578,9447456
2023-01-20,188.09112548828125,201.5749969482422,202.6999969482422,200.64999389648438,201.77499389648438,9265614
2023-01-23,189.88734436035156,203.5,203.875,201.25,202.60000610351562,8815290
2023-01-24,190.16798400878906,203.3000030517578,205.10000610351562,202.5749969482422,204.1999969482422,9552640
2023-01-25,187.8060760498047,200.77499389648438,202.9499969482422,200.0,202.5,6355554
2023-01-27,186.1691131591797,199.02499389648438,201.8000030517578,197.10000610351562,200.77499389648438,7410134
2023-01-30,188.1334686279297,201.125,202.39999389648438,197.52499389648438,199.02499389648438,7261256
2023-01-31,186.5432891845703,199.4250030517578,201.27499389648438,198.85000610351562,201.14999389648438,9566846
2023-02-01,188.20362854003906,201.1999969482422,201.9499969482422,199.1750030517578,200.75,7029896
2023-02-02,191.5009307861328,204.72500610351562,205.0,201.1999969482422,201.1999969482422,10835460
2023-02-03,190.77598571777344,203.9499969482422,206.5,203.0749969482422,206.27499389648438,8850236
2023-02-06,189.25596618652344,202.3249969482422,203.10000610351562,200.8000030517578,202.6999969482422,5958022
2023-02-07,187.3149871826172,200.25,202.75,199.52499389648438,202.75,6683580
2023-02-08,190.2381591796875,203.375,203.8000030517578,200.5,200.5,8300976
2023-02-09,190.9630584716797,204.14999389648438,204.47500610351562,201.77499389648438,203.375,5277374
2023-02-10,189.7938232421875,202.89999389648438,203.5,201.39999389648438,203.5,5160140
2023-02-13,187.3617706298828,200.3000030517578,202.8249969482422,199.60000610351562,202.8249969482422,4825356
2023-02-14,189.4664306640625,202.5500030517578,203.22500610351562,200.75,201.5,4638822
2023-02-15,190.5421600341797,203.6999969482422,203.9250030517578,200.1750030517578,201.35000610351562,5227672
2023-02-16,191.71139526367188,204.9499969482422,206.625,204.27499389648438,204.39999389648438,11189362
2023-02-17,190.0276641845703,203.14999389648438,204.0,202.0,203.4250030517578,5616244
2023-02-20,190.37844848632812,203.52499389648438,203.89999389648438,201.10000610351562,202.64999389648438,6497188
2023-02-21,188.36732482910156,201.375,204.0,201.0500030517578,203.6999969482422,5761172
2023-02-22,184.81277465820312,197.5749969482422,200.1750030517578,197.22500610351562,199.75,6883372
2023-02-23,184.2515411376953,196.97500610351562,199.35000610351562,196.6999969482422,197.89999389648438,6078322
2023-02-24,183.94752502441406,196.64999389648438,198.25,196.27499389648438,197.97500610351562,5106634
2023-02-27,182.56781005859375,195.1750030517578,196.64999389648438,192.72500610351562,196.375,5554710
2023-02-28,181.02438354492188,193.52499389648438,196.60000610351562,192.85000610351562,195.9250030517578,10061602
2023-03-01,182.8484344482422,195.47500610351562,195.875,193.64999389648438,194.0500030517578,4542612
2023-03-02,181.49209594726562,194.02499389648438,195.1750030517578,193.64999389648438,194.35000610351562,4438972
2023-03-03,182.61459350585938,195.22500610351562,195.72500610351562,194.5500030517578,195.3000030517578,4393936
2023-03-06,184.1580047607422,196.875,198.3249969482422,196.0500030517578,196.22500610351562,6727722
2023-03-08,183.62014770507812,196.3000030517578,196.5,194.4250030517578,195.8249969482422,4908842
2023-03-09,182.45089721679688,195.0500030517578,196.9250030517578,194.8000030517578,196.39999389648438,4157054
2023-03-10,181.98318481445312,194.5500030517578,194.9499969482422,193.3000030517578,193.9499969482422,4567396
2023-03-13,180.27606201171875,192.72500610351562,196.3000030517578,191.875,194.5,5982520
2023-03-14,177.46986389160156,189.72500610351562,193.5749969482422,188.6750030517578,193.27499389648438,8094852
2023-03-15,175.7393341064453,187.875,191.85000610351562,187.4499969482422,191.85000610351562,7687926
2023-03-16,174.38302612304688,186.4250030517578,188.35000610351562,185.0,187.6750030517578,7686620
2023-03-17,176.09011840820312,188.25,189.1750030517578,186.9250030517578,188.60000610351562,9044282
2023-03-20,171.71710205078125,183.5749969482422,187.97500610351562,182.5749969482422,187.5,8184754
2023-03-21,171.3663330078125,183.1999969482422,185.125,182.72500610351562,184.5,7211152
2023-03-22,171.3663330078125,183.1999969482422,185.0,182.9250030517578,183.9250030517578,5374846
2023-03-23,169.07460021972656,180.75,182.4499969482422,180.1750030517578,182.4499969482422,9485192
2023-03-24,169.19151306152344,180.875,183.4250030517578,180.5,181.6750030517578,7906696
2023-03-27,168.95765686035156,180.625,182.0,179.60000610351562,180.875,6227714
2023-03-28,166.59576416015625,178.10000610351562,182.02499389648438,177.6999969482422,181.5,7813096
2023-03-29,167.9287109375,179.52499389648438,180.375,177.5,179.0,8823840
2023-03-31,170.8284912109375,182.625,182.875,180.64999389648438,181.6750030517578,7914212
2023-04-03,172.0912628173828,183.97500610351562,184.1999969482422,182.5749969482422,183.97500610351562,4053500
2023-04-05,172.9331512451172,184.875,185.9499969482422,183.60000610351562,184.85000610351562,6443110
2023-04-06,171.48326110839844,183.3249969482422,185.22500610351562,182.9250030517578,184.5,6429614
2023-04-10,174.59347534179688,186.64999389648438,187.1999969482422,183.8000030517578,184.0,5624940
2023-04-11,173.16697692871094,185.125,187.4250030517578,184.3000030517578,186.75,6784354
2023-04-12,174.0556182861328,186.0749969482422,186.72500610351562,184.6750030517578,185.3000030517578,5578210
2023-04-13,172.2549591064453,184.14999389648438,184.9499969482422,183.0,184.9499969482422,6724634
2023-04-17,169.00442504882812,180.6750030517578,180.97500610351562,176.0,179.97500610351562,13603290
2023-04-18,172.06787109375,183.9499969482422,184.4499969482422,179.625,181.72500610351562,8024898
2023-04-19,168.7471923828125,180.39999389648438,183.9499969482422,180.1999969482422,183.9499969482422,7475944
2023-04-20,169.70599365234375,181.4250030517578,181.85000610351562,179.5,180.25,4423266
2023-04-21,172.13803100585938,184.02499389648438,184.35000610351562,181.8249969482422,182.0500030517578,5299988
2023-04-24,176.768310546875,188.97500610351562,189.3000030517578,185.27499389648438,187.5,17779044
2023-04-25,175.6925811767578,187.8249969482422,189.4499969482422,187.0500030517578,189.10000610351562,7528552
2023-04-26,175.17811584472656,187.27499389648438,188.8249969482422,186.6999969482422,188.8249969482422,7008146
2023-04-27,175.10794067382812,187.1999969482422,188.3000030517578,186.02499389648438,188.1999969482422,8491700
2023-04-28,180.0655975341797,192.5,194.0,190.0,190.0,27709406
2023-05-02,181.63241577148438,194.1750030517578,196.0749969482422,193.72500610351562,194.5,9746608
2023-05-03,180.11236572265625,192.5500030517578,194.1750030517578,191.02499389648438,194.1750030517578,4828488
2023-05-04,179.45758056640625,191.85000610351562,193.0749969482422,191.52499389648438,192.375,6253358
2023-05-05,177.44647216796875,189.6999969482422,192.1999969482422,189.5,191.375,7902194
2023-05-08,177.8907928466797,190.1750030517578,191.5,189.8000030517578,190.5,9613544
2023-05-09,178.80279541015625,191.14999389648438,191.72500610351562,190.02499389648438,191.25,5716698
2023-05-10,179.48097229003906,191.875,192.27499389648438,191.0,192.0,3670402
2023-05-11,179.90191650390625,192.3249969482422,193.4250030517578,191.5500030517578,192.85000610351562,4049964
2023-05-12,179.2471160888672,191.625,192.625,190.77499389648438,192.3000030517578,4580358
2023-05-15,180.41636657714844,192.875,193.5,191.25,191.625,5089694
2023-05-16,180.97763061523438,193.47500610351562,194.39999389648438,193.25,193.75,4059352
2023-05-17,178.80279541015625,191.14999389648438,193.6750030517578,190.6750030517578,193.10000610351562,5376102
2023-05-18,178.94313049316406,191.3000030517578,192.6750030517578,191.125,192.60000610351562,4237016
2023-05-19,180.62686157226562,193.10000610351562,194.10000610351562,191.75,192.39999389648438,7281582
2023-05-22,185.09341430664062,197.875,198.3000030517578,192.6999969482422,193.25,12197390
2023-05-23,185.98204040527344,198.8249969482422,201.0500030517578,198.02499389648438,198.5,12725634
2023-05-24,186.9408416748047,199.85000610351562,200.22500610351562,196.6750030517578,197.25,8256974
2023-05-25,184.3217010498047,197.0500030517578,199.5,196.3249969482422,199.5,13605054
2023-05-26,187.87625122070312,200.85000610351562,201.27499389648438,197.5,197.5749969482422,7926180
2023-05-29,186.9875946044922,199.89999389648438,203.0,199.6750030517578,202.0,7959308
2023-05-30,188.25039672851562,201.25,201.9250030517578,199.72500610351562,200.0,7378972
2023-05-31,188.78826904296875,201.8249969482422,202.39999389648438,200.25,200.875,11783582
2023-06-01,190.4252166748047,203.5749969482422,204.0,202.02499389648438,202.5,7065484
2023-06-02,189.3962860107422,202.47500610351562,204.89999389648438,202.0,204.35000610351562,6320754
2023-06-05,189.04550170898438,202.10000610351562,204.875,201.85000610351562,204.4499969482422,7252860
2023-06-06,187.05776977539062,199.97500610351562,201.6750030517578,197.77499389648438,201.6750030517578,13707400
2023-06-07,188.3907012939453,201.39999389648438,201.8000030517578,200.5,201.1999969482422,8215860
2023-06-08,186.8706817626953,199.77499389648438,202.375,199.375,202.0500030517578,10615052
2023-06-09,185.81834411621094,198.64999389648438,200.1750030517578,198.02499389648438,199.72500610351562,12018232
2023-06-12,185.02325439453125,197.8000030517578,199.89999389648438,197.3000030517578,199.89999389648438,11973622
2023-06-13,184.99986267089844,197.77499389648438,199.25,197.25,198.97500610351562,13016186
2023-06-14,185.42080688476562,198.22500610351562,198.5749969482422,196.35000610351562,198.14999389648438,18512564
2023-06-15,181.9130401611328,194.47500610351562,198.72500610351562,194.125,198.5500030517578,28702320
2023-06-16,178.3350830078125,190.64999389648438,194.3249969482422,189.5749969482422,192.77499389648438,41110648
2023-06-19,177.7972412109375,190.0749969482422,191.0,188.5500030517578,191.0,10629440
2023-06-20,178.8963623046875,191.25,192.47500610351562,190.3000030517578,190.89999389648438,11802658
2023-06-21,180.29945373535156,192.75,193.625,191.5500030517578,192.125,8829264
2023-06-22,178.80279541015625,191.14999389648438,193.0,190.8000030517578,193.0,9356174
2023-06-23,177.7036895751953,189.97500610351562,191.5,189.0500030517578,191.14999389648438,6470406
2023-06-26,178.1480255126953,190.4499969482422,190.9499969482422,189.52499389648438,190.0,4100400
2023-06-27,178.94313049316406,191.3000030517578,192.125,190.75,192.125,5880750
2023-06-28,178.52218627929688,190.85000610351562,191.875,190.39999389648438,191.875,7140112
2023-06-30,182.00657653808594,194.5749969482422,194.875,191.5,192.5,9070810
2023-07-03,183.15245056152344,195.8000030517578,196.9499969482422,194.75,196.9499969482422,9036924
2023-07-04,185.1869659423828,197.97500610351562,198.6750030517578,196.5,196.875,12617234
2023-07-05,184.22816467285156,196.9499969482422,197.6999969482422,195.9250030517578,197.0500030517578,12366958
2023-07-06,185.3038787841797,198.10000610351562,198.47500610351562,196.5749969482422,197.25,9037242
2023-07-07,185.1401824951172,197.9250030517578,198.72500610351562,196.60000610351562,197.5,9065220
2023-07-10,182.3807373046875,194.97500610351562,197.9250030517578,194.8249969482422,197.9250030517578,5630400
2023-07-11,183.3629150390625,196.02499389648438,196.39999389648438,193.9250030517578,195.0,9634838
2023-07-12,183.26937866210938,195.9250030517578,196.97500610351562,195.1750030517578,196.9499969482422,6848220
2023-07-13,184.4152374267578,197.14999389648438,199.3000030517578,195.625,195.9250030517578,13595726
2023-07-14,189.44305419921875,202.52499389648438,202.75,196.1750030517578,197.375,31366784
2023-07-17,194.21360778808594,207.625,212.47500610351562,202.89999389648438,203.5,45759860
2023-07-18,195.12564086914062,208.60000610351562,210.14999389648438,206.125,209.0,17769026
2023-07-19,195.47642517089844,208.97500610351562,210.5,207.0749969482422,210.0,10830990
2023-07-20,195.33609008789062,208.8249969482422,210.0,207.3249969482422,209.25,8255710
2023-07-21,189.27935791015625,202.35000610351562,207.1750030517578,200.5,202.5,23514212
2023-07-24,188.975341796875,202.02499389648438,204.0,201.75,203.14999389648438,6808460
2023-07-25,187.26821899414062,200.1999969482422,202.75,200.0,202.75,6458200
2023-07-26,188.36732482910156,201.375,201.8000030517578,200.6999969482422,201.75,5329662
2023-07-27,187.05776977539062,199.97500610351562,203.3000030517578,199.5,202.0,8948358
2023-07-28,186.4965057373047,199.375,201.4250030517578,198.27499389648438,200.52499389648438,6760060
2023-07-31,189.44305419921875,202.52499389648438,203.0,199.47500610351562,199.875,6762180
2023-08-01,190.33169555664062,203.47500610351562,204.0,202.02499389648438,202.75,7181804
2023-08-02,188.3907012939453,201.39999389648438,202.9499969482422,199.5,202.9499969482422,5399618
2023-08-03,186.91744995117188,199.8249969482422,201.0,198.52499389648438,201.0,6821698
2023-08-04,191.22032165527344,204.4250030517578,205.0,200.14999389648438,200.4250030517578,12481540
2023-08-07,192.29603576660156,205.5749969482422,206.5,204.02499389648438,204.97500610351562,8822866
2023-08-08,194.7281036376953,208.1750030517578,208.75,204.97500610351562,206.1999969482422,15724284
2023-08-09,195.40626525878906,208.89999389648438,209.25,206.27499389648438,207.75,9309388
2023-08-10,195.80380249023438,209.3249969482422,210.39999389648438,207.77499389648438,208.5500030517578,9901644
2023-08-11,193.18466186523438,206.52499389648438,211.0749969482422,206.1750030517578,209.3249969482422,7571468
2023-08-14,194.16683959960938,207.5749969482422,208.10000610351562,204.75,206.625,5792180
2023-08-16,195.80380249023438,209.3249969482422,210.10000610351562,207.0,207.0749969482422,8131780
2023-08-17,195.289306640625,208.77499389648438,210.1999969482422,207.25,209.3249969482422,6340960
2023-08-18,192.5532684326172,205.85000610351562,208.1750030517578,204.0,207.52499389648438,10602392
2023-08-21,193.9096221923828,207.3000030517578,208.6750030517578,205.8249969482422,205.89999389648438,7334260
2023-08-22,195.07888793945312,208.5500030517578,209.0500030517578,206.375,207.5,6350240
2023-08-23,194.21360778808594,207.625,208.97500610351562,207.3000030517578,208.625,6134234
2023-08-24,193.02098083496094,206.35000610351562,210.0,206.0,209.375,5776956
2023-08-25,191.6178741455078,204.85000610351562,205.64999389648438,203.5500030517578,205.0,6598510
2023-08-28,190.8461456298828,204.02499389648438,206.22500610351562,203.8249969482422,205.72500610351562,3401974
2023-08-29,190.8695526123047,204.0500030517578,205.9499969482422,203.5500030517578,204.8249969482422,3998562
2023-08-30,190.4486083984375,203.60000610351562,205.10000610351562,203.3249969482422,205.0,4018182
2023-08-31,191.0098419189453,204.1999969482422,205.0,203.22500610351562,204.0,22061952
2023-09-01,194.7281036376953,208.1750030517578,208.875,203.75,203.97500610351562,8476130
2023-09-04,203.02980041503906,217.0500030517578,218.25,208.0,209.0,27634648
2023-09-05,201.9774932861328,215.9250030517578,218.75,215.14999389648438,217.89999389648438,17973426
2023-09-06,200.78482055664062,214.64999389648438,217.77499389648438,212.9499969482422,216.875,13531912
2023-09-07,202.4451904296875,216.4250030517578,216.85000610351562,213.375,214.97500610351562,9322650
2023-09-08,201.11221313476562,215.0,216.72500610351562,214.64999389648438,216.72500610351562,5748410
2023-09-11,203.38059997558594,217.4250030517578,218.75,215.0500030517578,216.5,8253314
2023-09-12,203.4507598876953,217.5,220.75,213.4499969482422,218.5500030517578,14545328
2023-09-13,203.7781524658203,217.85000610351562,218.97500610351562,215.75,217.47500610351562,7445670
2023-09-14,204.12890625,218.22500610351562,221.625,217.64999389648438,219.1999969482422,14895010
2023-09-15,206.2803497314453,220.52499389648438,221.875,219.125,219.89999389648438,19835876
2023-09-18,203.9652099609375,218.0500030517578,220.52499389648438,217.60000610351562,220.52499389648438,6025196
2023-09-20,201.1590118408203,215.0500030517578,218.4250030517578,214.52499389648438,217.125,9102700
2023-09-21,200.6211395263672,214.47500610351562,215.625,211.52499389648438,214.9499969482422,8893070
2023-09-22,195.73365783691406,209.25,213.375,208.3000030517578,212.1999969482422,19818260
2023-09-25,193.67575073242188,207.0500030517578,209.875,206.0,209.25,9301132
2023-09-26,193.11453247070312,206.4499969482422,208.39999389648438,205.85000610351562,208.39999389648438,6480566
2023-09-27,194.4007110595703,207.8249969482422,208.27499389648438,205.14999389648438,206.125,7773994
2023-09-28,189.5833740234375,202.6750030517578,208.25,202.0,208.25,16876116
2023-09-29,189.91075134277344,203.02499389648438,204.625,200.75,202.5,12780272
2023-10-03,189.630126953125,202.72500610351562,204.0500030517578,201.8000030517578,203.22500610351562,5728104
2023-10-04,189.37289428710938,202.4499969482422,202.72500610351562,200.3249969482422,201.35000610351562,6905870
2023-10-05,190.2615203857422,203.39999389648438,205.1999969482422,202.5,203.97500610351562,8125304
2023-10-06,190.7526092529297,203.9250030517578,204.89999389648438,203.47500610351562,204.0,6365004
2023-10-09,189.70028686523438,202.8000030517578,205.5,201.6999969482422,202.10000610351562,6030450
2023-10-10,190.7058563232422,203.875,204.375,203.10000610351562,203.1999969482422,5128014
2023-10-11,196.9730682373047,210.5749969482422,211.97500610351562,204.5,204.5,19092228
2023-10-12,195.07888793945312,208.5500030517578,210.9499969482422,207.35000610351562,210.875,10234398
2023-10-13,192.24925231933594,205.52499389648438,207.1999969482422,204.52499389648438,205.9499969482422,10914054
2023-10-16,191.8517303466797,205.10000610351562,205.9499969482422,204.0749969482422,205.5,5277652
2023-10-17,192.41294860839844,205.6999969482422,206.9250030517578,205.52499389648438,205.85000610351562,5979388
2023-10-18,190.5655517578125,203.72500610351562,206.8249969482422,203.5,204.5,4881066
2023-10-19,184.8829345703125,197.64999389648438,198.375,195.0500030517578,195.97500610351562,25629102
2023-10-20,183.26937866210938,195.9250030517578,198.02499389648438,195.5,197.52499389648438,8429336
2023-10-23,179.20034790039062,191.5749969482422,196.5,191.10000610351562,195.4250030517578,8837826
2023-10-25,178.59234619140625,190.9250030517578,193.85000610351562,190.5500030517578,192.1999969482422,6678294
2023-10-26,176.90859985351562,189.125,190.27499389648438,187.52499389648438,189.39999389648438,10995582
2023-10-27,178.82618713378906,191.1750030517578,192.1750030517578,189.52499389648438,189.52499389648438,6202812
2023-10-30,178.6624755859375,191.0,192.1750030517578,190.1999969482422,192.0,4688744
2023-10-31,178.56893920898438,190.89999389648438,192.0500030517578,189.5749969482422,191.60000610351562,6153536
2023-11-01,178.17140197753906,190.47500610351562,192.77499389648438,190.0749969482422,191.9250030517578,4241952
2023-11-02,179.4342041015625,191.8249969482422,192.5749969482422,191.0500030517578,191.89999389648438,4742730
2023-11-03,179.38742065429688,191.77499389648438,193.35000610351562,191.3249969482422,193.0,5291528
2023-11-06,179.90191650390625,192.3249969482422,193.22500610351562,191.5,193.0,4939936
2023-11-07,179.2705078125,191.64999389648438,193.5,191.4250030517578,192.4499969482422,5692178
2023-11-08,178.7560577392578,191.10000610351562,192.9250030517578,190.75,192.3000030517578,7102052
2023-11-09,178.12464904785156,190.4250030517578,192.0,189.85000610351562,191.5,9231126
2023-11-10,177.3997039794922,189.64999389648438,190.89999389648438,188.5,190.14999389648438,10710700
2023-11-13,178.498779296875,190.8249969482422,191.4499969482422,190.0,191.3000030517578,3585902
2023-11-15,183.1758270263672,195.8249969482422,196.125,192.125,192.77499389648438,10792518
2023-11-16,185.7248077392578,198.5500030517578,199.75,194.64999389648438,195.8249969482422,13843576
2023-11-17,184.92970275878906,197.6999969482422,199.5,197.25,199.0,7886928
2023-11-20,187.1746826171875,200.10000610351562,200.5500030517578,196.60000610351562,196.60000610351562,8610496
2023-11-21,187.38514709472656,200.3249969482422,201.3000030517578,200.02499389648438,201.3000030517578,5440248
2023-11-22,187.1980743408203,200.125,201.3000030517578,199.5500030517578,201.25,5318582
2023-11-23,188.25039672851562,201.25,202.5,200.25,200.25,9677360
2023-11-24,185.2103271484375,198.0,201.75,197.77499389648438,201.25,6250566
2023-11-28,185.60787963867188,198.4250030517578,199.375,196.5500030517578,198.5,8145314
2023-11-29,190.00428771972656,203.125,204.27499389648438,199.0,199.0,15544086
2023-11-30,193.18466186523438,206.52499389648438,207.25,202.02499389648438,203.47500610351562,19825958
2023-12-01,190.65907287597656,203.8249969482422,206.875,203.25,206.875,9830426
2023-12-04,190.5655517578125,203.72500610351562,206.5,203.375,206.35000610351562,10662472
2023-12-05,189.1156768798828,202.1750030517578,204.5,201.0500030517578,203.6999969482422,11165368
2023-12-06,195.8505859375,209.375,210.1999969482422,202.97500610351562,203.375,22082070
2023-12-07,195.61672973632812,209.125,210.75,208.3249969482422,210.0,11250552
2023-12-08,197.6512451171875,211.3000030517578,212.25,207.5,209.39999389648438,15479122
2023-12-11,196.7158203125,210.3000030517578,211.10000610351562,208.625,210.0,10084242
2023-12-12,197.4641571044922,211.10000610351562,213.9499969482422,210.0749969482422,210.35000610351562,11903364
2023-12-13,196.27149963378906,209.8249969482422,212.14999389648438,207.5,211.77499389648438,9696816
2023-12-14,203.17010498046875,217.1999969482422,218.0,211.625,211.75,24681376
2023-12-15,208.8527069091797,223.27499389648438,224.75,216.75,218.02499389648438,41567234
2023-12-18,208.2447052001953,222.625,226.75,221.0,223.0,20182072
